caso_id,intervencion_fecha,intervencion_hora,victima_embarazo,victima_edad,victima_genero,victima_nacionalidad,victima_discapacidad,violencia_tipo,agresor_relacion_victima
360482.0,2019-01-31,04:00,NO,10,Femenino,Argentina,NS/NC,Psicológica,Padre
411423.0,2019-01-21,08:30,NO,10,Femenino,Peruana,NO,Psicológica,Padre
344445.0,2019-01-20,20:00,NO,10,Masculino,Argentina,NS/NC,Física,Pareja de la madre/padre
411186.0,2019-01-13,00:45,NO,10,Femenino,Argentina,NS/NC,Física,Abuel@
410949.0,2019-01-08,11:30,NO,10,Femenino,Argentina,NO,Psicológica,Padre
410759.0,2019-01-03,23:30,NO,10,Femenino,Argentina,NO,Física,Madre
414041.0,2019-03-28,09:00,NO,11,Femenino,NS/NC,SI,Física,Padre
412631.0,2019-02-20,08:30,NO,11,Masculino,Boliviana,NO,Psicológica,Padre
412631.0,2019-02-20,08:30,NO,11,Masculino,Boliviana,SI,Psicológica,Padre
344445.0,2019-01-20,20:00,NO,11,Masculino,Argentina,NS/NC,Física,Pareja de la madre/padre
410338.0,2019-03-11,09:00,NO,12,Masculino,Argentina,NS/NC,Física,Madre
361674.0,2019-03-01,09:30,NO,12,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
412233.0,2019-02-10,05:00,NO,12,Masculino,Argentina,NS/NC,Física,Pareja de la madre/padre
411186.0,2019-01-13,00:45,NO,12,Femenino,Argentina,NS/NC,Física,Abuel@
410759.0,2019-01-03,23:30,NO,12,Masculino,Argentina,NO,Física,Madre
412718.0,2019-02-27,09:00,NO,13,Masculino,Argentina,NO,Psicológica,Padre
412441.0,2019-02-14,20:00,NO,13,Masculino,Argentina,NO,Física,Padre
360482.0,2019-01-31,04:00,NO,13,Masculino,Argentina,NO,Psicológica,Padre
69214.0,2019-03-15,09:00,NO,14,Masculino,Argentina,SI,Física y Sexual,Padre
69214.0,2019-03-09,16:00,NO,14,Masculino,Argentina,SI,Física y Sexual,Padre
413230.0,2019-03-08,13:30,NO,14,Masculino,Argentina,NO,Psicológica,Padre
185540.0,2019-03-05,12:00,NO,14,Masculino,Argentina,NO,Psicológica,Padre
412631.0,2019-02-20,08:30,NS/NC,14,Femenino,Boliviana,NO,Psicológica,Padre
412233.0,2019-02-10,05:00,NO,14,Masculino,Argentina,NS/NC,Física,Pareja de la madre/padre
411605.0,2019-01-25,21:00,NS/NC,14,Femenino,Argentina,NS/NC,Física,Padre
127936.0,2019-01-19,02:00,NO,14,Masculino,Argentina,NO,Psicológica,Padre
127936.0,2019-01-19,02:00,NS/NC,14,Masculino,Argentina,NO,Psicológica,Pareja
127936.0,2019-01-18,17:50,NO,14,Masculino,Argentina,NO,Psicológica,Padre
411186.0,2019-01-13,00:45,NO,14,Masculino,Argentina,NS/NC,Física,Abuel@
69214.0,2019-03-15,09:00,NO,15,Femenino,Boliviana,NO,Física,Padre
69214.0,2019-03-09,16:00,NO,15,Femenino,Boliviana,NO,Física y Sexual,Padre
411196.0,2019-01-13,11:30,NO,15,Masculino,Boliviana,NO,Física,Otra/o conviviente
410949.0,2019-01-08,11:30,NO,15,Femenino,Argentina,NO,Psicológica,Padre
410759.0,2019-01-03,23:30,NO,15,Femenino,Argentina,NO,Física,Madre
414104.0,2019-03-29,17:00,NO,16,Femenino,Argentina,NO,Física,Madre
185540.0,2019-03-05,12:00,NO,17,Masculino,Argentina,NO,Psicológica,Padre
411836.0,2019-01-30,14:15,NO,17,Masculino,Argentina,NS/NC,Psicológica,Pareja de la madre/padre
143021.0,2019-01-24,11:00,NO,17,Femenino,Argentina,NS/NC,Sexual,Otro/a no conviviente
414088.0,2019-03-28,21:00,NS/NC,18,Masculino,Argentina,NO,Física,Padre
411423.0,2019-01-21,08:30,NS/NC,18,Femenino,Peruana,NO,Psicológica,Pareja de la madre/padre
414149.0,2019-03-31,11:00,NO,19,Masculino,Argentina,NS/NC,Física,Pareja
413644.0,2019-03-18,17:00,NS/NC,19,Femenino,Argentina,NO,Física y Sexual,Ex pareja
185540.0,2019-03-05,12:00,NO,19,Masculino,Argentina,NO,Psicológica,Padre
361674.0,2019-03-01,09:30,NO,20,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
412358.0,2019-02-13,12:00,SI,20,Femenino,Argentina,NO,Física,Pareja
411747.0,2019-01-29,09:00,NO,20,Femenino,Otra,NO,Física,Pareja
411747.0,2019-01-28,23:30,NO,20,Femenino,Otra,NO,Sexual,Pareja
411423.0,2019-01-21,08:30,NS/NC,20,Femenino,Peruana,NO,Física,Pareja de la madre/padre
407750.0,2019-01-11,09:00,NS/NC,20,Masculino,Argentina,SI,Psicológica,Otra/o conviviente
407750.0,2019-01-08,10:30,NO,20,Masculino,Argentina,SI,Física,Otra/o conviviente
407750.0,2019-01-08,20:00,NO,20,Masculino,Argentina,SI,Física,Otra/o conviviente
413307.0,2019-03-10,16:30,NO,21,Femenino,Argentina,NS/NC,Física,Madre
411839.0,2019-01-30,17:30,NS/NC,22,Masculino,Paraguaya,NO,Física,Pareja
410990.0,2019-01-09,09:00,NO,22,Femenino,Argentina,NS/NC,Física,Pareja
413903.0,2019-03-24,23:00,NO,23,Femenino,Argentina,NO,Física,Pareja
412848.0,2019-02-25,01:30,NO,23,Femenino,Paraguaya,NS/NC,Física,Pareja
412441.0,2019-02-14,20:00,NO,23,Femenino,Argentina,NS/NC,Física,Padre
412282.0,2019-02-12,09:30,NO,23,Femenino,Peruana,NO,Física,Pareja
412282.0,2019-02-11,13:30,NS/NC,23,Femenino,Peruana,NO,Física,Pareja
411311.0,2019-01-16,13:00,NO,23,Femenino,Boliviana,NO,Psicológica,Pareja
411311.0,2019-01-16,13:00,NS/NC,23,Femenino,Boliviana,NO,Psicológica,Pareja
410808.0,2019-01-10,12:15,NO,23,Femenino,Boliviana,NO,Física,Pareja
216417.0,2019-01-07,13:30,NO,23,Femenino,Argentina,NS/NC,Física,Pareja
414161.0,2019-03-31,03:00,NO,24,Femenino,Boliviana,NO,Otra,Pareja
413498.0,2019-03-16,03:30,NS/NC,24,Femenino,Boliviana,NO,Física,Pareja
413385.0,2019-03-13,16:00,NO,24,Femenino,Argentina,NO,Psicológica,Ex pareja
413164.0,2019-03-06,20:30,NS/NC,24,Femenino,Argentina,SI,Física,Pareja
412714.0,2019-02-21,20:00,NO,24,Femenino,Argentina,SI,Física,Padre
412628.0,2019-02-20,01:30,NO,24,Femenino,Argentina,NS/NC,Física,Pareja
411731.0,2019-01-28,18:00,NS/NC,24,Femenino,Argentina,NO,Física,Ex pareja
411282.0,2019-01-16,09:30,NO,24,Femenino,Boliviana,NO,Psicológica,Pareja
411282.0,2019-01-15,12:30,NS/NC,24,Femenino,Boliviana,NO,Psicológica,Ex pareja
411282.0,2019-01-15,21:00,NO,24,Femenino,Boliviana,NO,Psicológica,Pareja
411282.0,2019-01-15,21:00,NS/NC,24,Femenino,Boliviana,NO,Psicológica,Ex pareja
410168.0,2019-03-23,09:00,NS/NC,25,Femenino,Argentina,NO,Física,Ex pareja
410168.0,2019-03-22,09:00,NO,25,Femenino,Argentina,NO,Física,Pareja
410168.0,2019-03-22,08:30,NO,25,Femenino,Argentina,NS/NC,Física,Pareja
410168.0,2019-03-21,10:00,NS/NC,25,Femenino,Argentina,NO,Física,Pareja
412453.0,2019-02-15,09:00,NS/NC,25,Femenino,Argentina,NS/NC,Física y Sexual,Pareja
412132.0,2019-02-08,10:00,NO,25,Femenino,Argentina,NO,Física,Pareja
411836.0,2019-01-30,14:15,NO,25,Masculino,Argentina,NS/NC,Psicológica,Pareja de la madre/padre
411666.0,2019-01-28,10:00,NO,25,Femenino,Argentina,NO,Física,Pareja
362719.0,2019-01-22,08:30,SI,25,Femenino,Peruana,NO,Física,Pareja
362719.0,2019-01-21,16:30,SI,25,Femenino,Peruana,NO,Física,Pareja
412047.0,2019-02-06,09:00,NS/NC,26,Femenino,Argentina,NS/NC,Física,Otro/a no conviviente
413093.0,2019-03-04,14:00,NO,27,Femenino,Uruguaya,NO,Física,Pareja
411688.0,2019-01-27,21:30,NO,27,Femenino,Argentina,NO,Física,Pareja
411560.0,2019-01-24,12:05,NO,27,Femenino,Boliviana,NS/NC,Física,Pareja
414041.0,2019-03-28,09:00,NO,28,Femenino,Argentina,NS/NC,Física,Pareja
412193.0,2019-02-09,08:15,NO,28,Femenino,Boliviana,NO,Física,Pareja
412193.0,2019-02-09,08:15,NO,28,Femenino,Boliviana,NO,Física,Pareja
411970.0,2019-02-04,09:00,NO,28,Femenino,Boliviana,NO,Otra,Pareja
411970.0,2019-02-03,20:30,NO,28,Femenino,Boliviana,NO,Otra,Pareja
414172.0,2019-03-31,15:00,NO,29,Femenino,Boliviana,NO,Física,Pareja
413484.0,2019-03-18,09:00,NO,29,Femenino,Argentina,NO,Física,Ex pareja
413484.0,2019-03-15,10:30,NO,29,Femenino,Argentina,NO,Otra,Ex pareja
411692.0,2019-01-28,09:20,NO,29,Femenino,Argentina,NO,Otra,Ex pareja
411692.0,2019-01-27,21:00,NO,29,Femenino,Argentina,NO,Física,Ex pareja
412989.0,2019-02-28,12:30,SI,30,Femenino,Otra,NO,Sexual,Pareja
412835.0,2019-02-24,18:35,NS/NC,30,Femenino,Argentina,NO,Física,Ex pareja
374350.0,2019-01-30,21:10,NS/NC,30,Femenino,Argentina,NS/NC,Física,Pareja
413230.0,2019-03-08,13:30,NO,31,Femenino,Argentina,NO,Otra,Pareja
406480.0,2019-02-18,00:30,NO,31,Femenino,Boliviana,NO,Otra,Pareja
406480.0,2019-02-17,08:30,NO,31,Femenino,Boliviana,NO,Otra,Pareja
411787.0,2019-01-30,08:00,NO,31,Femenino,Paraguaya,NO,Física,Ex pareja
413230.0,2019-03-12,08:30,NS/NC,32,Femenino,Argentina,NS/NC,Física,Ex pareja
413137.0,2019-03-06,01:00,SI,32,Femenino,Boliviana,NO,Física,Pareja
413137.0,2019-03-06,10:30,SI,32,Femenino,Boliviana,NO,Física,Pareja
412244.0,2019-02-10,20:30,NO,32,Femenino,Boliviana,NO,Física y Sexual,Pareja
412010.0,2019-02-05,11:00,NO,32,Femenino,Otra,NO,Física,Ex pareja
412010.0,2019-02-04,21:00,NO,32,Femenino,Otra,NO,Física,Pareja
234487.0,2019-01-15,10:00,NO,32,Femenino,Argentina,NO,Física,Pareja
414149.0,2019-03-30,16:00,NO,33,Femenino,Argentina,NO,Otra,Pareja
411196.0,2019-01-13,11:30,NO,33,Femenino,Boliviana,NO,Física,Pareja
412229.0,2019-02-09,21:00,NO,34,Femenino,Peruana,NO,Física,Pareja
413809.0,2019-03-22,15:30,NO,35,Femenino,Boliviana,NO,Física,Pareja
413685.0,2019-03-19,23:00,SI,35,Femenino,Paraguaya,NS/NC,Física y Sexual,Pareja
414081.0,2019-03-29,08:30,NS/NC,36,Femenino,NS/NC,NS/NC,Física,Pareja
413980.0,2019-03-27,09:00,NO,36,Femenino,Argentina,NO,Física,Pareja
413067.0,2019-03-03,12:00,NO,36,Femenino,Argentina,NO,Psicológica,Pareja
412665.0,2019-02-21,11:30,NO,36,Masculino,Argentina,NO,Física,Ex pareja
361674.0,2019-03-01,09:30,NO,37,Femenino,Boliviana,NO,Física,Pareja
361674.0,2019-02-28,17:15,NO,37,Masculino,Boliviana,NO,Física,Pareja
412343.0,2019-02-13,02:30,NS/NC,37,Femenino,Argentina,NS/NC,Física,Pareja
412343.0,2019-02-13,16:30,NO,37,Femenino,Argentina,NS/NC,Física,Ex pareja
360482.0,2019-01-31,04:00,NO,38,Femenino,Argentina,NO,Física,Pareja
143021.0,2019-01-24,11:00,NO,38,Femenino,Argentina,NO,Física,Ex pareja
411423.0,2019-01-21,08:30,NO,38,Femenino,Peruana,NO,Física,Ex pareja
410914.0,2019-01-07,09:30,NO,38,Femenino,Otra,NS/NC,Física,Pareja
410914.0,2019-01-06,09:30,NO,38,Femenino,Otra,NS/NC,Física,Pareja
412631.0,2019-02-20,08:30,NO,39,Femenino,Boliviana,NO,Física y Sexual,Pareja
411874.0,2019-02-05,09:30,NO,39,Femenino,Argentina,NS/NC,Física,Pareja
411874.0,2019-02-05,18:00,NO,39,Femenino,Argentina,NS/NC,Física,Pareja
411874.0,2019-02-01,12:00,NO,39,Femenino,Argentina,NO,Otra,Pareja
411874.0,2019-01-31,18:00,NO,39,Femenino,Argentina,NO,Física,Pareja
410949.0,2019-01-08,11:30,NO,39,Femenino,Argentina,NO,Económica,Ex pareja
410660.0,2019-01-02,09:30,NO,40,Femenino,Argentina,SI,Física,Pareja de la madre/padre
45440.0,2019-03-25,12:00,NS/NC,41,Femenino,Argentina,NS/NC,Física,Pareja
412403.0,2019-02-14,08:30,NO,41,Femenino,Peruana,NO,Física,Pareja
412403.0,2019-02-13,08:00,NS/NC,41,Femenino,Peruana,NO,Física,Pareja
412233.0,2019-02-10,05:00,NO,41,Femenino,Argentina,NS/NC,Física,Pareja
412690.0,2019-02-21,11:00,NO,42,Femenino,Argentina,NS/NC,Psicológica,Ex pareja
361196.0,2019-02-07,11:00,NO,42,Femenino,Argentina,SI,Física,Padre
411889.0,2019-02-04,10:00,NS/NC,42,Femenino,Argentina,NS/NC,Física,NS/NC
413063.0,2019-03-04,08:30,NO,45,Masculino,Argentina,NO,Otra,Pareja
344445.0,2019-01-21,04:00,NO,45,Femenino,Argentina,NS/NC,Física,Pareja
344445.0,2019-01-20,20:00,NO,46,Femenino,Argentina,NS/NC,Física,Pareja
411836.0,2019-02-01,09:30,NO,47,Femenino,Argentina,NS/NC,Sexual y económica,Pareja
411836.0,2019-01-30,14:15,NO,47,Femenino,Argentina,NS/NC,Física,Pareja
411539.0,2019-01-25,09:00,NO,47,Femenino,Argentina,NS/NC,Psicológica,Padre
411539.0,2019-01-24,10:00,NO,47,Femenino,Argentina,NS/NC,Física,Padre
185540.0,2019-03-05,12:00,NO,48,Masculino,Argentina,NO,Física,Ex pareja
412823.0,2019-02-24,03:00,NO,48,Femenino,Argentina,NO,Física y Sexual,Pareja
412838.0,2019-02-24,21:30,NO,48,Femenino,Argentina,NO,Psicológica,Pareja
411698.0,2019-01-28,04:00,NO,48,Femenino,Argentina,NO,Psicológica,Pareja
411605.0,2019-01-25,21:00,NS/NC,48,Femenino,Chilena,NS/NC,Psicológica,Pareja
414097.0,2019-03-31,15:00,NO,49,Femenino,Paraguaya,NO,Física,Pareja
115266.0,2019-03-14,15:00,NO,49,Femenino,Argentina,NO,Física y Sexual,Ex pareja
412106.0,2019-02-07,14:15,NO,49,Femenino,Argentina,NS/NC,Otra,Ex pareja
411616.0,2019-01-28,08:30,NO,51,Femenino,Argentina,NS/NC,Psicológica,Pareja
413579.0,2019-03-17,21:45,NO,52,Femenino,Boliviana,NS/NC,Otra,Ex pareja
411636.0,2019-02-13,15:00,NO,52,Femenino,Argentina,NO,Física y Sexual,Pareja
413812.0,2019-03-22,16:30,NO,53,Femenino,Argentina,NO,Física,Pareja
127936.0,2019-01-19,02:00,NS/NC,53,Femenino,Argentina,NS/NC,Psicológica,Pareja
127936.0,2019-01-19,02:00,NS/NC,53,Femenino,Argentina,NS/NC,Física,Pareja
127936.0,2019-01-19,02:00,NS/NC,53,Femenino,Argentina,NS/NC,Psicológica,Pareja
127936.0,2019-01-18,17:50,NO,53,Femenino,Argentina,NO,Física,Pareja
69214.0,2019-03-15,09:00,NO,55,Femenino,Boliviana,NO,Física y Sexual,Pareja
69214.0,2019-03-09,16:00,NO,55,Femenino,Boliviana,NO,Física y Sexual,Pareja
412866.0,2019-02-26,09:00,NO,59,Femenino,Boliviana,NO,Física,Pareja
412866.0,2019-02-25,11:30,NO,59,Femenino,Argentina,NO,Otra,Pareja
413159.0,2019-03-11,09:00,NO,63,Femenino,Uruguaya,NO,Física,Pareja
413159.0,2019-03-07,08:00,NO,63,Masculino,Uruguaya,NO,Física,Pareja
373600.0,2019-01-22,09:00,NO,63,Masculino,Argentina,NS/NC,Física,Hijo/a
142880.0,2019-03-28,09:00,NO,66,Femenino,Argentina,NO,Otra,Hijo/a
410338.0,2019-03-11,09:00,NO,68,Masculino,Argentina,SI,Física,Hijo/a
407750.0,2019-01-11,09:00,NO,72,Femenino,Argentina,NO,Física,Hermano/a
407750.0,2019-01-08,10:30,NO,72,Femenino,Argentina,NO,Física,Hermano/a
407750.0,2019-01-08,20:00,NO,72,Femenino,Argentina,NO,Física,Hermano/a
411499.0,2019-01-23,21:15,NO,73,Femenino,Argentina,NS/NC,Física,Otra/o conviviente
413360.0,2019-03-13,23:00,NO,76,Femenino,Argentina,NS/NC,Física,Otra/o conviviente
413360.0,2019-03-13,09:00,NO,76,Femenino,Argentina,NS/NC,Física,Otra/o conviviente
412032.0,2019-02-05,17:30,NO,77,Femenino,Argentina,SI,Psicológica,Hijo/a
412651.0,2019-02-20,13:00,NO,83,Femenino,Argentina,NS/NC,Física,Hijo/a
411165.0,2019-01-12,14:30,NO,97,Femenino,Argentina,NO,Otra,Hijo/a
413809.0,2019-03-23,00:00,NO,,Femenino,Boliviana,NO,Física,Pareja
412441.0,2019-02-14,20:00,NO,,Femenino,Argentina,NS/NC,Física,Padre
414237.0,2019-04-02,23:00,NO,,Transgénero,Argentina,NO,Psicológica,Padre
414237.0,2019-04-03,09:00,NO,,Femenino,Argentina,NO,Psicológica,Padre
414290.0,2019-04-04,09:30,NO,,Masculino,Argentina,NO,Psicológica,Padre
407209.0,2019-04-09,15:00,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
414671.0,2019-04-15,15:00,NO,,Masculino,Argentina,SI,Psicológica,Padre
414721.0,2019-04-17,14:30,NO,,Masculino,Argentina,NS/NC,Sexual,Padre
414818.0,2019-04-22,09:00,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
414671.0,2019-04-23,09:00,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
236797.0,2019-05-13,09:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
236797.0,2019-05-14,09:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
322944.0,2019-05-21,13:30,NS/NC,,Femenino,Argentina,NS/NC,Psicológica,NS/NC
415793.0,2019-05-22,09:30,NO,,Femenino,Argentina,NO,Psicológica,Padre
415793.0,2019-05-24,08:40,NO,,Femenino,Argentina,NO,Física,Padre
416640.0,2019-06-20,14:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
416760.0,2019-06-25,16:00,NO,,Femenino,Argentina,NO,Psicológica,Padre
416882.0,2019-06-30,09:30,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
414623.0,2019-04-14,20:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
414623.0,2019-04-14,20:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
414931.0,2019-04-22,14:30,NO,,Femenino,Argentina,NO,Psicológica,Padre
414959.0,2019-04-23,16:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
414957.0,2019-04-24,08:30,NS/NC,,Femenino,Argentina,NO,Psicológica,Padre
414671.0,2019-04-26,09:00,NO,,Masculino,Argentina,SI,Psicológica,Padre
360141.0,2019-04-28,03:00,NO,,Femenino,Argentina,NO,Psicológica,Padre
360141.0,2019-04-28,12:30,NO,,Femenino,Argentina,NO,Psicológica,Padre
415114.0,2019-04-29,00:15,NO,,Masculino,Argentina,NO,Psicológica,Padre
415264.0,2019-05-05,14:30,NO,,Masculino,Argentina,NO,Física,Padre
410497.0,2019-05-15,16:05,NO,,Masculino,Argentina,NO,Psicológica,Padre
415605.0,2019-05-16,11:00,NO,,Masculino,Argentina,NO,Física,Padre
415605.0,2019-05-17,09:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
416044.0,2019-05-30,14:30,NO,,Femenino,Argentina,NO,Psicológica,Padre
416267.0,2019-06-06,17:00,NO,,Masculino,Argentina,NO,Psicológica,Otra/o conviviente
359023.0,2019-06-10,12:30,NO,,Masculino,Argentina,NO,Psicológica,Padre
416406.0,2019-06-12,20:30,NO,,Femenino,Peruana,NO,Psicológica,Padre
416409.0,2019-06-13,20:45,NO,,Femenino,Argentina,NO,Psicológica,Padre
414593.0,2019-04-12,17:00,NO,2,Femenino,Argentina,NO,Física,Padre
194854.0,2019-04-16,08:30,NO,2,Femenino,Argentina,NO,Psicológica,Padre
233151.0,2019-04-22,10:00,NO,2,Femenino,Argentina,NS/NC,Psicológica,Padre
414954.0,2019-04-29,09:15,NO,2,Masculino,Argentina,NO,Psicológica,Padre
415114.0,2019-04-29,00:15,NO,2,Masculino,Argentina,NO,Psicológica,Padre
415566.0,2019-05-14,15:30,NO,2,Femenino,Argentina,NO,Física,Padre
415511.0,2019-05-15,09:30,NO,2,Masculino,Argentina,NS/NC,Psicológica,Padre
415595.0,2019-05-16,21:00,NO,2,Masculino,Argentina,NO,Física,Madre
406059.0,2019-06-08,13:00,NO,2,Masculino,Argentina,NO,Psicológica,Padre
416681.0,2019-06-21,20:30,NO,2,Femenino,Argentina,NS/NC,Psicológica,Padre
414871.0,2019-06-23,15:30,NO,2,Masculino,Argentina,NS/NC,Psicológica,Padre
345942.0,2019-06-25,15:30,NO,2,Femenino,Argentina,NS/NC,Física,Padre
414290.0,2019-04-04,09:30,NO,3,Masculino,Argentina,NS/NC,Psicológica,Pareja de la madre/padre
414391.0,2019-04-05,20:30,NO,3,Femenino,Argentina,NS/NC,Física,Padre
414520.0,2019-04-09,11:30,NO,3,Masculino,Argentina,NS/NC,Psicológica,Padre
414604.0,2019-04-12,23:45,NO,3,Femenino,Argentina,NO,Física,Padre
414719.0,2019-04-17,11:00,NO,3,Masculino,Otra,NS/NC,Psicológica,Padre
415264.0,2019-05-05,14:30,NO,3,Femenino,Argentina,NO,Física,Padre
203536.0,2019-05-15,20:30,NO,3,Masculino,Argentina,NS/NC,Física,Padre
415595.0,2019-05-16,21:00,NO,3,Femenino,Argentina,NO,Psicológica,Otra/o conviviente
416114.0,2019-06-01,16:15,NO,3,Femenino,Argentina,NO,Psicológica,Padre
414237.0,2019-04-02,23:00,NO,4,Masculino,Brasileña,NO,Psicológica,Pareja de la madre/padre
414237.0,2019-04-03,09:00,NO,4,Masculino,Brasileña,NO,Psicológica,Pareja de la madre/padre
233151.0,2019-04-22,10:00,NO,4,Masculino,Argentina,NO,Psicológica,Padre
415257.0,2019-05-06,09:30,NO,4,Masculino,Argentina,NO,Psicológica,Padre
415480.0,2019-05-12,08:30,NO,4,Femenino,Argentina,NO,Psicológica,Padre
415605.0,2019-05-16,11:00,NO,4,Masculino,Argentina,NO,Física,Padre
415605.0,2019-05-17,09:00,NO,4,Masculino,Argentina,NO,Física,Padre
322944.0,2019-05-21,13:30,NS/NC,4,Masculino,Argentina,NS/NC,Psicológica,NS/NC
416044.0,2019-05-30,14:30,NO,4,Femenino,Argentina,NS/NC,Psicológica,Padre
416135.0,2019-06-02,13:30,NO,4,Masculino,Argentina,NS/NC,Física,Padre
416878.0,2019-06-30,02:30,NO,4,Masculino,Argentina,NS/NC,Psicológica,Pareja de la madre/padre
411232.0,2019-04-01,16:00,NO,5,Femenino,Argentina,NO,Psicológica,Padre
411232.0,2019-04-02,10:00,NO,5,Femenino,Argentina,NO,Psicológica,Padre
414227.0,2019-04-02,20:30,NO,5,Femenino,Argentina,NO,Psicológica,Padre
414391.0,2019-04-05,20:30,NO,5,Femenino,Argentina,NO,Física,Padre
414604.0,2019-04-12,23:45,NO,5,Masculino,Argentina,NO,Física,Padre
415084.0,2019-04-28,12:30,NO,5,Femenino,Argentina,NO,Psicológica,Padre
415337.0,2019-05-07,09:00,NO,5,Femenino,Argentina,NO,Psicológica,Pareja de la madre/padre
415511.0,2019-05-15,09:30,NO,5,Femenino,Argentina,NS/NC,Psicológica,Padre
406059.0,2019-06-08,13:00,NO,5,Masculino,Argentina,NO,Psicológica,Padre
414520.0,2019-04-09,11:30,NO,6,Femenino,Argentina,NO,Psicológica,Padre
414805.0,2019-04-19,14:00,NO,6,Masculino,Argentina,NO,Psicológica,Padre
233151.0,2019-04-23,09:00,NO,6,Femenino,Argentina,NS/NC,Psicológica,Padre
415178.0,2019-05-02,05:30,NO,6,Femenino,NS/NC,NO,Psicológica,Padre
416135.0,2019-06-02,13:30,NO,6,Masculino,Argentina,NO,Física,Padre
416193.0,2019-06-04,17:00,NO,6,Masculino,Argentina,NO,Física,Padre
414604.0,2019-04-12,23:45,NO,7,Femenino,Argentina,NO,Física,Padre
415480.0,2019-05-12,08:30,NO,7,Femenino,Argentina,NO,Psicológica,Padre
362104.0,2019-05-13,20:00,NO,7,Masculino,Argentina,NO,Psicológica,Padre
416396.0,2019-06-13,09:00,NO,7,Masculino,Argentina,SI,Física,Pareja de la madre/padre
155854.0,2019-06-16,08:00,NO,7,Femenino,Argentina,NO,Física,Padre
236543.0,2019-06-22,22:00,NO,7,Femenino,Argentina,NO,Psicológica,Padre
416803.0,2019-06-27,02:00,NS/NC,7,Masculino,Argentina,NO,Psicológica,Padre
416803.0,2019-06-27,08:30,NO,7,Masculino,Argentina,NO,Psicológica,Padre
233151.0,2019-04-23,09:00,NO,8,Masculino,Argentina,NO,Psicológica,Padre
415114.0,2019-04-29,00:15,NO,8,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
415535.0,2019-05-13,20:00,NO,8,Femenino,Argentina,NS/NC,Psicológica,Padre
416534.0,2019-06-17,00:40,NS/NC,8,Masculino,Argentina,NS/NC,Psicológica,Padre
414871.0,2019-06-23,15:30,NO,8,Masculino,Argentina,NS/NC,Física,Pareja de la madre/padre
414227.0,2019-04-02,20:30,NO,9,Femenino,Argentina,NO,Psicológica,Padre
414604.0,2019-04-12,23:45,NO,9,Masculino,Argentina,NO,Física,Padre
414959.0,2019-04-23,16:30,NO,9,Masculino,Argentina,NS/NC,Psicológica,Padre
360141.0,2019-04-28,12:30,NO,9,Masculino,Boliviana,NS/NC,Física,Padre
360141.0,2019-04-28,03:00,NO,9,Masculino,Argentina,NS/NC,Física,Padre
415257.0,2019-05-06,09:30,NO,9,Femenino,Argentina,NO,Física,Padre
991.0,2019-05-23,17:00,NO,9,Masculino,Argentina,NS/NC,Física y Sexual,Padre
416193.0,2019-06-04,17:00,NO,9,Masculino,Argentina,NO,Física,Padre
416499.0,2019-06-15,13:30,NO,9,Masculino,Argentina,NS/NC,Física,Madre
416878.0,2019-06-30,02:30,NO,9,Masculino,Argentina,NS/NC,Psicológica,Pareja de la madre/padre
414227.0,2019-04-02,20:30,NO,10,Masculino,Argentina,NO,Psicológica,Padre
415449.0,2019-05-09,22:00,NO,10,Masculino,Argentina,NS/NC,Psicológica,Padre
236797.0,2019-05-13,09:00,NO,10,Masculino,Argentina,NO,Psicológica,Padre
236797.0,2019-05-14,09:00,NO,10,Masculino,Argentina,NO,Psicológica,Padre
416396.0,2019-06-13,09:00,NO,10,Masculino,Argentina,SI,Psicológica,Pareja de la madre/padre
414648.0,2019-04-14,20:00,NO,11,Masculino,Argentina,NO,Física y Sexual,Pareja de la madre/padre
414805.0,2019-04-19,14:00,NO,11,Masculino,Argentina,NO,Física,Padre
414959.0,2019-04-23,16:30,NO,11,Masculino,Argentina,NO,Psicológica,Padre
415114.0,2019-04-29,00:15,NO,11,Masculino,Argentina,NO,Física,Pareja de la madre/padre
415535.0,2019-05-13,20:00,NO,11,Masculino,Argentina,SI,Psicológica,Padre
415595.0,2019-05-16,21:00,NO,11,Masculino,Argentina,NO,Física,Madre
